sphone_signal,hour,day_of_week,is_weekend,time_diff,door_roll_mean,phone_roll_mean,door_dom_freq,door_entropy,label
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,1.0,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,1.0,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.4,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.4,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.4,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.4,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.4,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.2,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,5.339595611065991e-07,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.8,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.4,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.4,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.8,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.4,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,5.339595611065991e-07,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,0.2,0.0,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.6000000000000001,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.6000000000000001,0.7219280948873623,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.6,0.6,0.8,0.8812908992306927,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.8,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.4,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,0.2,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.4,0.4,1.0,0.7219280948873623,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,5.339595611065991e-07,0.2,0.2,0.4,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
1.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.2,0.4689955935892812,3
0.0,0.04999999999999999,0.16666666666666666,0.0,0.0,0.2,0.2,0.4,0.4689955935892812,3
